frame.time,frame_len_skew,frame_len_kurt,frame_time_delta_skew,frame_time_delta_kurt,tcp_window_size_skew,tcp_window_size_kurt,Class
2011-08-18 05:19:54-03:00,0.9406664790659945,0.7620709786140593,-1.2412511464404035,1.394436881158668,0.9505614887715773,1.0650486476039882,0.0
2011-08-18 05:19:55-03:00,0.9448062148191381,0.8419679405431253,-1.262533426147486,1.508419114307851,0.9534394274675313,1.033033026294886,0.0
2011-08-18 05:19:56-03:00,0.8589836860092908,0.5501198698376883,-1.1530722243021019,0.9699977198316863,0.4253389788609527,1.3598957392995503,0.0
2011-08-18 05:19:57-03:00,0.8823715584751587,0.5635817337779679,-1.1588901194481966,0.9833043513446464,0.39302762189828455,1.3820905349778947,0.0
2011-08-18 05:19:58-03:00,0.9169812056226394,0.6263972089682424,-1.1917990367951978,1.0841424058149227,0.3895927944413854,1.4710021172829135,0.0
2011-08-18 05:19:59-03:00,0.9314048059303258,0.7110140861184419,-1.1487578534967031,1.020605872646996,0.37416054102304785,1.2686257852951235,0.0
2011-08-18 05:20:00-03:00,0.9179308852803001,0.7471189082091031,-1.0727603943514672,0.8065235829576193,0.3918668474303208,1.355956978141629,0.0
2011-08-18 05:20:01-03:00,0.9022202164269837,0.7774324411467902,-1.0183185776985393,0.6991101956432687,0.33928230745037985,1.1933190003832372,0.0
2011-08-18 05:20:02-03:00,0.8933652794984744,0.8235797470486486,-1.0488629132702207,0.7611664027813623,0.3704674647956304,1.2415425942164313,0.0
2011-08-18 05:20:03-03:00,0.9238510474112114,0.8959517671883231,-1.079668001747073,0.8335541126242955,0.43081038924530385,0.9719940662761037,0.0
2011-08-18 05:20:04-03:00,0.937973931042737,0.9778620436857707,-1.0729527359707294,0.876101321685505,0.4564679615775112,0.9162148698364525,0.0
2011-08-18 05:20:05-03:00,0.9271975422753557,1.0172630534253688,-1.0773317160807774,0.9413621694386037,0.4885312672484175,0.9459057500317359,0.0
2011-08-18 05:20:06-03:00,0.8734871982732603,0.8965685392157527,-1.01923904279206,0.8014416242471384,0.4790225743815857,1.0024781578282234,0.0
2011-08-18 05:20:07-03:00,0.8993808520108328,0.9256382206261174,-0.991996339208499,0.7865772255517667,0.5102263681792043,1.0177295052210527,0.0
2011-08-18 05:20:08-03:00,0.9107764898216016,1.0005456407555349,-1.0055336176693492,0.7974640334086731,0.539254877137221,1.059527254794103,0.0
2011-08-18 05:20:09-03:00,0.9060771569570106,1.050355747117067,-1.0310503560787132,0.8724837041851385,0.5669976454845785,1.107012226431593,0.0
2011-08-18 05:20:10-03:00,0.9194648382089816,1.1265802146973087,-0.9674304990757365,0.8200365715322809,0.5373711587659648,0.8291654332714359,0.0
2011-08-18 05:20:11-03:00,0.40922444746633574,1.5659542675306046,-0.6719522501949583,0.9388920389517718,0.5437624188664154,0.5992270399894442,0.0
2011-08-18 05:20:12-03:00,0.40528973138875524,1.6349309417242892,-0.6523803641359264,0.9569941759067434,0.526909205407377,0.6264058771295676,0.0
2011-08-18 05:20:13-03:00,0.36873536364532095,1.4423649650712627,-0.679243672030321,0.9837943736702403,0.5524675836486885,0.6700788964352876,0.0
2011-08-18 05:20:14-03:00,0.29756936067240225,1.2552778163992064,-0.6172931097759515,0.8818084407900385,0.526767177913884,0.6693528686173964,0.0
2011-08-18 05:20:15-03:00,-1.099142729016566,5.66699660025538,-0.5727093811141719,0.6751008413278204,0.41779862135875057,0.6087687496746647,0.0
2011-08-18 05:20:16-03:00,-2.0319493162901736,8.356468677676087,-0.614117249560327,0.544455713334621,0.21564464577042358,0.6842513881508198,0.0
2011-08-18 05:20:17-03:00,-2.2146619253645783,7.454712944605453,-0.5966356503494044,0.343616288491346,0.004046447491876223,0.7947722048108232,0.0
2011-08-18 05:20:18-03:00,-2.0677170026632252,5.839183182268623,-0.5587691414719379,0.28328431827393136,-0.011300435023128773,0.8391124491310646,0.0
2011-08-18 05:20:19-03:00,-1.9730379673184337,5.351394917904426,-0.28701511119743744,0.5472901165973344,-0.01182090715627688,0.6913097805035205,0.0
2011-08-18 05:20:20-03:00,-1.918986120245148,5.150324745087735,-0.09143636938955474,0.6525604245790103,0.02466684144248344,0.5572808074952373,0.0
2011-08-18 05:20:21-03:00,-1.864364342756839,4.94530891721709,0.025431213242537967,0.6202046294345622,0.15902474637786312,0.5836191584863912,0.0
2011-08-18 05:20:22-03:00,-1.8871352594917328,5.06698949738266,0.023754502495588335,0.4896710770720126,0.13373192342942458,0.4701270450079018,0.0
2011-08-18 05:20:23-03:00,-1.888978646609922,5.142669867520526,-0.0033140971455218717,0.48219823312246274,0.10561654804839596,0.45511875910194355,0.0
2011-08-18 05:20:24-03:00,-1.778577848207184,4.433081681193882,-0.004024681012188044,0.5313307017548988,0.11693707420496696,0.49901646176184544,0.0
2011-08-18 05:20:25-03:00,-1.6984893713053244,4.042133986867862,-0.029803146700517872,0.5279353903511244,0.12060798446144395,0.5477019090935018,0.0
2011-08-18 05:20:26-03:00,-1.7717763396831099,3.849135722681059,-0.07736428137504095,0.4306397144055631,0.06998908830611317,0.4560555108332323,0.0
2011-08-18 05:20:27-03:00,-1.7671435577941057,3.8885742264048595,0.03563308642138043,0.4414402957162,0.12734583850217882,0.38056287783925635,0.0
2011-08-18 05:20:28-03:00,-1.7879359596556024,3.988557500040367,0.04505498537489378,0.482912424014231,1.9129164759884936,9.27201215533647,0.0
2011-08-18 05:20:29-03:00,-1.7693490314879599,3.970963507957037,0.04005322286166635,0.3725412404821186,1.8693723294542044,9.08696193317093,0.0
2011-08-18 05:20:30-03:00,-1.708111308539547,3.7207938156506746,0.02451649524763165,0.40011332201367816,1.8849205024282039,9.243964114683221,0.0
2011-08-18 05:20:31-03:00,-1.645555141146918,3.4607104542202394,0.042033013540409156,0.4240688857886162,1.8934919615004502,9.384674964969756,0.0
2011-08-18 05:20:32-03:00,-1.643468196145773,3.5057529668194753,0.020907703309675948,0.43278045955318617,1.8465117472425956,9.15997862657868,0.0
2011-08-18 05:20:33-03:00,-1.5949911077532666,3.3341003709635935,0.019174335978093388,0.33175002078167887,1.8056160502639345,8.987486703974389,0.0
2011-08-18 05:20:34-03:00,-1.6104980929626096,3.4201467471029727,0.007534936033724937,0.3640888603135771,1.7629931048468839,8.797495478633925,0.0
2011-08-18 05:20:35-03:00,-1.5319966536011587,2.981934124099749,0.031983153902861695,0.33731432014347934,1.7626349070255338,8.726465328117298,0.0
2011-08-18 05:20:36-03:00,-1.542540483643531,3.0555691006126495,0.027375002549144798,0.376083825958576,1.6990788857811128,8.308945909954508,0.0
2011-08-18 05:20:37-03:00,-1.508418867712236,2.9632281318471003,0.02987966394537702,0.28133975539823575,1.6505087169991697,8.056164209541679,0.0
2011-08-18 05:20:38-03:00,-1.4711188588983422,2.8537010573045,0.010467108914397784,0.21617781265064226,1.6106810350556149,7.884730692227766,0.0
2011-08-18 05:20:39-03:00,-1.4748775853914433,2.909967245248951,-0.011721845192066007,0.1700703354569554,1.5888747061987951,7.855179126985233,0.0
2011-08-18 05:20:40-03:00,-1.4737904367574157,2.9528037654158403,-0.03435496054915429,0.13628300344147157,1.5850794130756858,7.929856590268272,1.0
2011-08-18 05:20:41-03:00,-1.490887955995816,3.011243144916841,-0.034121448648955166,0.06481875493157059,1.5763627581082322,7.979446863439689,0.0
2011-08-18 05:20:42-03:00,-1.5050355472937877,3.0859151121112633,-0.03489099315627964,-0.0019689400186984635,1.5785885849596786,8.079103158245672,0.0
2011-08-18 05:20:43-03:00,-1.516318203368183,3.157720249248838,-0.04969779812786075,0.017809092844970505,1.5620956060436366,8.081343316984423,0.0
2011-08-18 05:20:44-03:00,-1.507882113003555,3.1750539323774025,-0.06990669077994074,0.017673754121784718,1.5458625065640257,8.084557521654311,0.0
2011-08-18 05:20:45-03:00,-1.5243493100508403,3.246376204355035,-0.08385383049903838,0.039162204857623964,1.478384485912096,7.399099109096031,0.0
2011-08-18 05:20:46-03:00,-1.5407317589706992,3.3174682167365646,-0.08734571165307888,0.07192826234697677,1.4340608478045305,6.405120188210013,0.0
2011-08-18 05:20:47-03:00,-1.5572931620004056,3.3848534680446396,-0.10130072886395342,0.0930198695798499,1.3820040889457728,6.071692763010019,0.0
2011-08-18 05:20:48-03:00,-1.4988237612532227,3.103829518696513,-0.11613070072118305,0.04865789559778922,1.3867272704220894,6.159008855407291,0.0
2011-08-18 05:20:49-03:00,-1.5115618102859376,3.173775461213098,-0.13594785830823572,0.038988756839462686,1.3814685335439965,6.211473552390961,0.0
2011-08-18 05:20:50-03:00,-1.4814558330406489,3.090593480561427,-0.14703051515428572,0.0647248123396474,1.3845379189143094,6.294210388783302,0.0
2011-08-18 05:20:51-03:00,-1.443435104386402,2.9611020888122255,-0.1258063568269911,0.04705670228101062,1.3892605203900181,6.381384591518201,0.0
2011-08-18 05:20:52-03:00,-1.4217332969037644,2.9201560494049574,-0.10414822925263945,0.018274820004490797,1.4005214116881384,6.389151133542394,0.0
2011-08-18 05:20:53-03:00,-1.4170234930566252,2.9470603962828523,-0.12053642411405537,0.02882173056667643,1.3781541817485095,6.34152618090526,0.0
2011-08-18 05:20:54-03:00,-1.3785993254149085,2.8111430923728005,-0.11468567352417347,0.0552303363633304,1.3927576740861023,6.425076293267279,0.0
2011-08-18 05:20:55-03:00,-1.3344598615742678,2.631101373923117,-0.10922461477162812,0.08201467781882259,1.4078002935213922,6.486288469412435,0.0
2011-08-18 05:20:56-03:00,-1.3314823076836342,2.6620606087641123,-0.1273727261449787,0.06132985886512436,1.3987004728861931,6.516976538337359,0.0
2011-08-18 05:20:57-03:00,-1.3461970362741205,2.7158112776711563,-0.13384376285657318,0.08950280909731627,1.3922416914698865,6.560419111781197,0.0
2011-08-18 05:20:58-03:00,-1.306501238341354,2.565316498207087,-0.12969517502796044,0.1166677101978815,1.406807191068768,6.635431273866147,0.0
2011-08-18 05:20:59-03:00,-1.320987382787521,2.6119135905404725,-0.1308792839258218,0.14636588551313698,1.4165656367952473,6.727620416068357,0.0
2011-08-18 05:21:00-03:00,-1.3265196217096262,2.6151069967344234,-0.11095451060000838,0.12275738231852981,1.4060418346926655,6.7488439660026,0.0
2011-08-18 05:21:01-03:00,-1.3407167891465317,2.666125584357349,-0.10961847254978609,0.15135005665856013,1.4195394734835325,6.832008410101055,0.0
2011-08-18 05:21:02-03:00,-1.3548276524183454,2.7131553714537104,-0.11280970482883697,0.18029293716837155,1.4322622601273984,6.919091986825439,0.0
2011-08-18 05:21:03-03:00,-1.3680659503413557,2.7686359076352276,-0.11727629587456576,0.20874151017032216,1.4399971836483274,7.008961990431121,0.0
2011-08-18 05:21:04-03:00,-1.381745818003129,2.8217790371026497,-0.13340029925712185,0.21158383927583696,1.4422418964914097,7.085831784688577,0.0
2011-08-18 05:21:05-03:00,-1.395372628369737,2.866914386748521,-0.13266930622150805,0.24004044468589658,1.4285065395573928,7.085196284586705,0.0
2011-08-18 05:21:06-03:00,-1.406594433067063,2.896144772644382,-0.13677434146180337,0.26846021921689467,1.4358671230088653,7.17391979770468,0.0
2011-08-18 05:21:07-03:00,-1.4187844946973258,2.9527709195738954,-0.12902414377342744,0.2898949541571481,1.437731419528735,7.249175855544087,0.0
2011-08-18 05:21:08-03:00,-1.4218723059897576,2.9972608996807577,-0.1113227766642925,0.2766241041720638,1.4308960475087407,7.286948678577265,0.0
2011-08-18 05:21:09-03:00,-1.4330424404762405,3.0541931967727685,-0.09488207343537325,0.27126050542570823,1.409521377505171,7.2289441305005795,0.0
2011-08-18 05:21:10-03:00,-1.4397678030582943,3.106469139482743,-0.08953861181212375,0.2957855899070067,1.413931601344453,7.310718079831629,0.0
2011-08-18 05:21:11-03:00,-1.4518849532759937,3.144104742363069,-0.08357983552659708,0.3195570535111184,1.409599533976272,7.360097075638614,0.0
2011-08-18 05:21:12-03:00,-1.4635318455754411,3.2006195615891695,-0.0857452097047344,0.3474656630879903,1.4204334187134138,7.4461189577348605,0.0
2011-08-18 05:21:13-03:00,-1.4762058091247847,3.254351751290425,-0.07521939673986704,0.362812191264534,1.4326209277029331,7.525400745841735,0.0
2011-08-18 05:21:14-03:00,-1.4805593665676366,3.3016884894876655,-0.07525153605625183,0.3906502159633376,1.4444532835700679,7.606795221114465,0.0
2011-08-18 05:21:15-03:00,-1.4930243570941026,3.3555065426377477,-0.07240244704472559,0.3224912079857706,1.4161195479254851,7.400450332399158,0.0
2011-08-18 05:21:16-03:00,-1.502142829911363,3.4113588184733232,-0.05750701686911315,0.32115750587054454,1.4252022073526074,7.485944402603198,0.0
2011-08-18 05:21:17-03:00,-1.508153135426663,3.4623625951139507,-0.044582930516934384,0.3282820146601141,1.4318338755861635,7.469546768218662,0.0
2011-08-18 05:21:18-03:00,-1.5205741883009083,3.5137976621350884,-0.030503544666850898,0.3302748573073201,1.442064773459818,7.552822592183727,0.0
2011-08-18 05:21:19-03:00,-1.5235690268357454,3.5577523324391027,-0.01437923755761637,0.31335979374951634,1.4041600319297578,7.296688678547088,0.0
2011-08-18 05:21:20-03:00,-1.519304598716836,3.5788825716279504,-0.011802486550651128,0.3388364620068945,1.370843589922852,7.10235206405945,0.0
2011-08-18 05:21:21-03:00,-1.516947609591662,3.6066015485664806,-0.026045135993804164,0.338698892182127,1.3712617692440325,7.165942163109549,0.0
2011-08-18 05:21:22-03:00,-1.5288883306630392,3.6587825590230736,-0.04135259183051666,0.32591925091588614,1.3436752907382445,7.035444865041216,0.0
2011-08-18 05:21:23-03:00,-1.5083750852485236,3.605857006879562,-0.049244597018854516,0.34582166769262873,1.348942847649389,7.111110546814681,0.0
2011-08-18 05:21:24-03:00,-1.5132906033920432,3.6539041832589474,-0.04004008118292409,0.36152231870210955,1.3598308057459745,7.182223531716773,0.0
2011-08-18 05:21:25-03:00,-1.524299839217043,3.7079735918410828,-0.043767904067772555,0.3004095073892807,1.3466925994448495,7.1737870838487625,0.0
2011-08-18 05:21:26-03:00,-1.5323638738902807,3.76171066669624,-0.02892932880075257,0.26918124007715793,1.346616376488758,7.2342251452887485,0.0
2011-08-18 05:21:27-03:00,-1.5241488938143966,3.766366991558718,-0.04343148032772456,0.2613798949847139,1.3453757947446459,7.290144196357846,0.0
2011-08-18 05:21:28-03:00,-1.5183102714432337,3.7804869887682564,-0.05742661557326947,0.2577451679137286,1.3305322283877983,7.268032303716868,0.0
2011-08-18 05:21:29-03:00,-1.519420049958926,3.8184535978622685,-0.06714664385367665,0.27229057095343967,1.3176040023462747,7.25921323917322,0.0
2011-08-18 05:21:30-03:00,-1.5232439451395718,3.8637591040813697,-0.07167169893035007,0.29477136764847656,1.3201779129805649,7.327461994547624,0.0
2011-08-18 05:21:31-03:00,-1.5271009195998066,3.9091622024774586,-0.07961400252079623,0.31291598907388185,1.3208279035135828,7.38977274036795,0.0
2011-08-18 05:21:32-03:00,-1.5276508789258985,3.945409013106508,-0.0659454574657391,0.2749591742583183,1.3318346641784662,7.433455514196973,0.0
2011-08-18 05:21:33-03:00,-1.4895745835446643,3.846672031088763,-0.16301107536555964,0.3873185075899107,1.2958366702543471,6.924640772810323,0.0
2011-08-18 05:21:34-03:00,-1.402816832939505,3.696044771935501,-0.19223772914474394,0.349027346110611,1.2594760165869732,6.558767140350503,0.0
2011-08-18 05:21:35-03:00,-1.3696340465573609,3.6026986320577645,-0.19731605304477318,0.2866330714316036,1.269709734673251,6.584536214549193,0.0
2011-08-18 05:21:36-03:00,-1.2760548028559688,3.453888900578215,-0.19412468806228658,0.2252194971175627,1.278715153001657,6.649909426426998,0.0
2011-08-18 05:21:37-03:00,-1.259066918701068,3.386870365207894,-0.17865682870866717,0.1960269517486242,1.2804084744084612,6.709283967339357,0.0
2011-08-18 05:21:38-03:00,-1.2297843672716195,3.2565097196047725,-0.17854412234486672,0.15817566700269778,1.2604939454992299,6.639365779912857,0.0
2011-08-18 05:21:39-03:00,-1.2384184316563693,3.3018025451664132,-0.1640402819516391,0.14401023282928577,1.2308825911449808,6.448282656538171,0.0
2011-08-18 05:21:40-03:00,-1.2452073193712887,3.347214439808202,-0.16277417847048964,0.16476950867511408,1.2098276493439517,6.365770838899534,0.0
2011-08-18 05:21:41-03:00,-1.2548265932881775,3.3904329743892907,-0.16500690773704346,0.18632634212201865,1.2000758335875994,6.371769277959404,0.0
2011-08-18 05:21:42-03:00,-1.2633772164372188,3.4357218263171876,-0.1705116381838759,0.20615925047615868,1.1793718851848678,6.2904582832255675,0.0
2011-08-18 05:21:43-03:00,-1.2720550284118741,3.480840473642952,-0.17098803028579046,0.22760232963591348,1.1678882456110402,6.284869095898683,0.0
2011-08-18 05:21:44-03:00,-1.2795789958250228,3.5265680892063838,-0.17943845679597076,0.2429819919606887,1.1472111461974042,6.201381242583381,0.0
2011-08-18 05:21:45-03:00,-1.2846690649004073,3.570384253821247,-0.18870152435222867,0.25636253607347387,1.1193031655139722,6.006334290444337,0.0
2011-08-18 05:21:46-03:00,-1.2817577122077357,3.594168008702655,-0.1843475606914076,0.2737768424832532,1.094044894523422,5.858634109454819,0.0
2011-08-18 05:21:47-03:00,-1.2912273748182757,3.6365138560887567,-0.17000369961434403,0.25123344059533675,1.0923033883637072,5.901459074124814,0.0
2011-08-18 05:21:48-03:00,-1.3009085065627384,3.665510587410904,-0.1564304235782492,0.238122641654236,1.0803568433556963,5.452173119423941,0.0
2011-08-18 05:21:49-03:00,-1.3020482737870873,3.701126906760898,-0.16162554418351635,0.2573213186010566,1.05349303113468,5.256618558884082,0.0
2011-08-18 05:21:50-03:00,-1.3087930351457397,3.7463807674233656,-0.1635110813892071,0.27822310526312055,1.040069447397193,5.2351126839991995,0.0
2011-08-18 05:21:51-03:00,-1.3185391257903025,3.7809123022235536,-0.16570690877098013,0.29907939385292664,1.0159400874571145,5.094062136094762,0.0
2011-08-18 05:21:52-03:00,-1.3235116892712273,3.7804955005237297,-0.15864376443036665,0.3113452593588624,0.9955337782356696,5.006842808671754,0.0
2011-08-18 05:21:53-03:00,-1.332655310988936,3.822651805021479,-0.1453426280743058,0.2798358839422244,1.0049947956286376,5.042374368853665,0.0
2011-08-18 05:21:54-03:00,-1.3360067043227006,3.863044223077058,-0.14627303578653428,0.3003375085121152,0.9974673249130319,5.055796454167405,0.0
2011-08-18 05:21:55-03:00,-1.3452031311038006,3.9043107808840625,-0.1560825482622214,0.30887765933677247,0.9854549274050636,5.042363935135521,0.0
2011-08-18 05:21:56-03:00,-1.3533925124000206,3.923892247112977,-0.16274373460750935,0.32542426916627765,0.9685717923591887,4.989049775307998,0.0
2011-08-18 05:21:57-03:00,-1.3551268856151861,3.9110923918183595,-0.1499732363640448,0.292001127985325,0.9730739883603228,4.955911189947259,0.0
2011-08-18 05:21:58-03:00,-1.3078688809634702,3.793475179640237,-0.1983390374240373,0.3087843760960981,0.9063036709289333,4.733112087428734,0.0
2011-08-18 05:21:59-03:00,-1.3167833622864515,3.83334386181015,-0.20532310532350634,0.3247895124579297,0.8851902286607302,4.615516905917829,0.0
2011-08-18 05:22:00-03:00,-1.3202827095719758,3.8269343225457964,-0.213803222608862,0.33741506593626064,0.8794929317670735,4.636428249317979,0.0
2011-08-18 05:22:01-03:00,-1.3245400808529593,3.8242893588271474,-0.20451660478844735,0.34141870627045867,0.8690508607317291,4.631900192423366,0.0
2011-08-18 05:22:02-03:00,-1.32262153264829,3.7980318567069795,-0.19800594906585942,0.28934745079757784,0.8584976207229014,4.626405951303516,0.0
2011-08-18 05:22:03-03:00,-1.3315962872805958,3.827911019301238,-0.19750560381288898,0.3083234580268891,0.8489853609052848,4.627154863623081,0.0
2011-08-18 05:22:04-03:00,-1.3232448229919462,3.782934972523552,-0.19494964190742792,0.3256898893332786,0.8423957524575699,4.643492886610635,0.0
2011-08-18 05:22:05-03:00,-1.3264081664431597,3.7763767258292926,-0.18792124606427874,0.33560854116804567,0.8384885093107024,4.671250200731527,0.0
2011-08-18 05:22:06-03:00,-1.3188678153687654,3.7781316370515614,-0.18637254723422814,0.3000811174568079,0.8247205761419314,4.6399061343031,0.0
2011-08-18 05:22:07-03:00,-1.327676163526721,3.8132756242820465,-0.1863019015129712,0.3189016923609044,0.8336391971330667,4.650739939916747,0.0
2011-08-18 05:22:08-03:00,-1.3364529722472827,3.8438621977261787,-0.18899761200311765,0.33784077488304665,0.8385212399656506,4.694657806582213,0.0
2011-08-18 05:22:09-03:00,-1.2874683231403912,3.7291852582280827,-0.18296577222625166,0.34951168320127635,0.847177781917256,4.722337616260268,0.0
2011-08-18 05:22:10-03:00,-1.295157725241885,3.7465970748374358,-0.16015732576927355,0.3210968401790618,0.8276070451162681,4.601229106749653,0.0
2011-08-18 05:22:11-03:00,-1.3030888561518157,3.785116478735402,-0.16967899847428455,0.30427306406268395,0.8301555847102735,4.643571540858978,0.0
2011-08-18 05:22:12-03:00,-1.3098373752718488,3.8253553511110368,-0.15922092072550528,0.26991410818788925,0.8228445297213071,4.654425148341625,0.0
2011-08-18 05:22:13-03:00,-1.3141408207493384,3.863950215530388,-0.14160088375566407,0.24080929514840013,0.8149124870276112,4.661767660345606,0.0
2011-08-18 05:22:14-03:00,-1.3188735871314692,3.903137458332273,-0.15035833850070018,0.22105878430169337,0.8234856506682624,4.6713595188343024,0.0
2011-08-18 05:22:15-03:00,-1.3080034098206827,3.8870927530967814,-0.15119758727342084,0.23887794537466725,0.8244197574253023,4.711012172349777,0.0
2011-08-18 05:22:16-03:00,-1.3017202482161456,3.847021630249913,-0.15520658412491764,0.255575967876346,0.823549770411938,4.74667303550331,0.0
2011-08-18 05:22:17-03:00,-1.3068003765871563,3.8859592565603696,-0.14471306304121265,0.2512005733071735,0.8320654482552138,4.765507574538672,0.0
