frame.time,frame_len_skew,frame_len_kurt,tcp_time_delta_skew,tcp_time_delta_kurt,tcp_window_size_skew,tcp_window_size_kurt,Class
2011-08-18 05:19:39-03:00,0.34652710993027835,-1.835018574792478,16.02717248526567,292.3251043585772,1.5888317920111366,0.9047165650351756,0.0
2011-08-18 05:19:40-03:00,0.22572194668506793,-1.890440646706518,11.386358279419019,137.74262289070845,1.3590400304523766,0.03411809483689776,0.0
2011-08-18 05:19:41-03:00,0.2725973497048319,-1.868133238201337,15.815284593355875,274.07804235952153,1.3564467250205956,-0.01114854549211275,0.0
2011-08-18 05:19:42-03:00,0.10807438747730591,-1.9322588472775277,11.86823378074311,150.02687146437458,1.7629438602937402,1.3286068451692508,0.0
2011-08-18 05:19:43-03:00,0.3714577733855182,-1.8028936696072708,11.896806939231505,157.98226429905273,1.664750149403419,1.0009785091419223,0.0
2011-08-18 05:19:44-03:00,0.3451286090577123,-1.7963432866675229,15.54384967111627,260.88450624708486,1.8086200518229436,1.5009808393282382,0.0
2011-08-18 05:19:45-03:00,-0.028583911856225396,-1.9567095737322877,14.203826782481357,210.27840771015258,1.6563194974239224,1.0293926440463332,0.0
2011-08-18 05:19:46-03:00,-0.2864035834038513,-1.8912209314924924,24.083974786545404,641.9639089318575,1.0597179427468388,-0.8430946718388257,0.0
2011-08-18 05:19:47-03:00,-0.24893758024222512,-1.916580166708003,19.48135393887001,410.632535581582,1.1326896464425458,-0.6653170879181727,0.0
2011-08-18 05:19:48-03:00,-0.19480538692363797,-1.9248142770042032,18.45746393848201,360.52294433932525,1.2048726485781662,-0.44553965782672433,0.0
2011-08-18 05:19:49-03:00,0.026973826087115814,-1.946594412920278,13.700874252458524,197.48116205633542,1.5908580978001687,0.8485560483937031,0.0
2011-08-18 05:19:50-03:00,0.08503422571714209,-1.9215207351557209,16.04268515868497,287.3139666313065,1.1947431535262398,-0.27039454892947257,0.0
2011-08-18 05:19:51-03:00,0.2820468388630135,-1.810009523556614,13.738446726874198,200.94844388841176,0.7488415467321043,-1.264982113216172,0.0
2011-08-18 05:19:52-03:00,0.09617462952229068,-1.9324555242574935,14.002919340601036,206.76080847040865,1.3612489510572463,0.12935666262302936,0.0
2011-08-18 05:19:53-03:00,0.049655270386048146,-1.9377632908939937,17.05732431438541,305.4817580808401,1.164691817217838,-0.47162969659889065,0.0
2011-08-18 05:19:54-03:00,0.24857090438392215,-1.8891716017170173,14.260160262154537,223.89129546786936,1.8950552490064234,1.8092827821228266,0.0
2011-08-18 05:19:55-03:00,0.1430833104237964,-1.924877331761827,11.204015986745876,134.37932894899876,1.842063470061528,1.5714230135913887,0.0
2011-08-18 05:19:56-03:00,-0.07283127629738263,-1.9641993493939445,15.62057650213042,265.3451353635273,2.822645828826467,6.361839498365988,0.0
2011-08-18 05:19:57-03:00,0.3522291806955093,-1.8108251315653054,12.930169247587257,187.30383464513446,1.3465299653119918,-0.012404226607189539,0.0
2011-08-18 05:19:58-03:00,0.2791603052273895,-1.8643209295915644,12.527971847245293,180.9329553311469,1.4453826118007913,0.25583178897874603,0.0
2011-08-18 05:19:59-03:00,0.16044214528118236,-1.9108418096578597,14.849359130738295,251.6160516702243,2.1130327560221143,2.7852979547145287,0.0
2011-08-18 05:20:00-03:00,0.09355363442690412,-1.9181092112712623,14.007041338752629,214.44777591696413,1.5777982246420759,0.6590449037655097,0.0
2011-08-18 05:20:01-03:00,0.11185592685554555,-1.8992776206863118,18.40901910228569,415.52400903340805,1.1401514174922123,-0.6065172641183061,0.0
2011-08-18 05:20:02-03:00,0.12364018701652235,-1.9221685481990114,13.947670485537909,210.62139100517697,1.6218535232689772,0.843262295267786,0.0
2011-08-18 05:20:03-03:00,0.24136488695988642,-1.8682975513054336,9.463295651505895,95.06672254716158,0.8740352055294403,-1.1271921912994383,0.0
2011-08-18 05:20:04-03:00,0.16893914234954324,-1.926242012047183,9.244767160976771,96.42897740413329,1.9199028856147473,1.9514391204075325,0.0
2011-08-18 05:20:05-03:00,0.10198505068795134,-1.943739999353708,10.81285715741597,121.70776903274175,1.7203521720068,1.1612975694806256,0.0
2011-08-18 05:20:06-03:00,-0.0005555942420652146,-1.9518753668701714,15.328943100708036,256.21355733545647,1.3921114981801725,0.05367445297128315,0.0
2011-08-18 05:20:07-03:00,0.28702947178654176,-1.8709223964330832,15.13349435354125,255.6021343631752,1.7523618712291267,1.3415008874822822,0.0
2011-08-18 05:20:08-03:00,0.16176125132942004,-1.91793168963563,19.636466614678966,425.4108017607411,1.6906897221952588,1.0946224582145359,0.0
2011-08-18 05:20:09-03:00,0.1228575693909027,-1.935262424708457,13.327383182921945,187.87280259079972,1.681536954061918,1.0324693005320604,0.0
2011-08-18 05:20:10-03:00,0.17232391654460918,-1.899947307662967,13.775993436680116,209.99292902553657,1.001653754210823,-0.8521899925084839,0.0
2011-08-18 05:20:11-03:00,0.6983351810769843,-1.4008537708230264,15.720976196363434,279.2580845583333,0.890432787375422,-1.075686047059269,0.0
2011-08-18 05:20:12-03:00,0.16371035797489802,-1.9108851030082101,12.12961393258191,162.97616049436488,1.4567211534808326,0.33064633747613303,0.0
2011-08-18 05:20:13-03:00,0.4813742521628479,-1.6905467685937376,10.120898462727634,112.99782451408673,1.6897633645237027,1.1623599907661104,0.0
2011-08-18 05:20:14-03:00,0.5479434789005388,-1.6216274729532631,13.14762344509783,187.12769719148932,1.3415431431887808,-0.03754861702937351,0.0
2011-08-18 05:20:15-03:00,1.377765729266218,0.04413344505472816,14.515050887443167,237.22265828418944,2.664657852129387,5.451684477715252,0.0
2011-08-18 05:20:16-03:00,1.9950041330041999,2.2313499275291715,19.613934220892048,427.2612636486617,3.1352374264828438,8.143500218479229,0.0
2011-08-18 05:20:17-03:00,2.0744588347414035,2.5430414957746468,11.81205132203617,152.48936715897474,3.6374624610088815,11.730526050163197,0.0
2011-08-18 05:20:18-03:00,1.3935489533667227,0.11680075381487454,12.74135485433577,176.25716246641662,1.4341218881677595,0.16084899998918933,0.0
2011-08-18 05:20:19-03:00,0.7063185137172394,-1.409351811937946,7.5843506552945055,63.659010452498904,0.9736488150140472,-0.8587288491505793,0.0
2011-08-18 05:20:20-03:00,0.55295571777946,-1.5925148149614803,7.756754577999311,65.46904452375604,0.8670311033305651,-1.1308758939081067,0.0
2011-08-18 05:20:21-03:00,0.5605684098577326,-1.591003040454261,8.875468915126051,85.09023338076987,0.7236997089011616,-1.3565525148016662,0.0
2011-08-18 05:20:22-03:00,0.16043293116511084,-1.9049853393928218,13.225899253819591,186.3834704369696,1.083801028732409,-0.6486376413640293,0.0
2011-08-18 05:20:23-03:00,0.3264994455404328,-1.8293179316687878,13.21946630814928,193.21225351507184,1.251226664754197,-0.24882402070147203,0.0
2011-08-18 05:20:24-03:00,0.9160761243817397,-1.0697539632127997,9.663833986028406,112.50082912264219,1.6039856059485136,1.1015395900904368,0.0
2011-08-18 05:20:25-03:00,0.7649381866100177,-1.3190028309531021,8.410519047724303,79.16356831134665,1.5351695915690375,0.5543008759735657,0.0
2011-08-18 05:20:26-03:00,2.324135694892075,3.683328180796919,15.905858092893904,273.71566334892236,2.939493698581692,6.920612337380087,0.0
2011-08-18 05:20:27-03:00,0.41401373969771704,-1.7084842784401306,10.589957170339709,119.95526447742364,0.7721132597169249,-1.2579169184172638,0.0
2011-08-18 05:20:28-03:00,0.14901375670399647,-1.8814512247785784,12.702042747342382,180.60257581327633,-0.2877619643190753,-1.861107388195798,0.0
2011-08-18 05:20:29-03:00,0.4890340783167327,-1.6601923458474788,8.008654802896976,64.64629508313034,1.074602160114757,-0.6731260866289182,0.0
2011-08-18 05:20:30-03:00,0.7644802357267637,-1.3286853747185219,12.737370250900721,172.9779534322942,1.5735493158944278,0.7489343544512232,0.0
2011-08-18 05:20:31-03:00,0.7944764832935557,-1.2900214140297812,14.188235964670296,213.61020813368978,1.4694632086713397,0.34646156977791254,0.0
2011-08-18 05:20:32-03:00,0.41417136958323225,-1.7509791621652846,11.298346560724173,135.42177169265253,1.0572879080783484,-0.6813583812355799,0.0
2011-08-18 05:20:33-03:00,0.6857413942830746,-1.41630800379209,7.3007960485307395,55.23033822500461,1.0366115907884126,-0.7125433532346808,0.0
2011-08-18 05:20:34-03:00,0.24557756638865558,-1.8751293798020823,9.613232428589981,96.95801938740519,1.0079986699342567,-0.6133821528438954,0.0
2011-08-18 05:20:35-03:00,1.064756611573703,-0.7600671162383299,13.136082761816699,185.35948008203215,2.081463387210827,2.859429032169807,0.0
2011-08-18 05:20:36-03:00,0.31334624616068046,-1.84029442742353,13.333295364083066,199.4587436994293,0.886397289385794,-1.0147550065739694,0.0
2011-08-18 05:20:37-03:00,0.6216087123760429,-1.4990327241835537,14.029252927265205,221.1520091527162,0.9744837120887243,-0.8632754795833373,0.0
2011-08-18 05:20:38-03:00,0.6647501010480963,-1.4513598356180262,11.004147233176583,132.2077655741611,1.033909733704832,-0.7565757883458053,0.0
2011-08-18 05:20:39-03:00,0.3761796148979042,-1.7875761896444233,12.890798492306201,179.6964763571276,1.0799873808147569,-0.4942464234269526,0.0
2011-08-18 05:20:40-03:00,0.4183131396551204,-1.7680962631348687,11.709384333471016,146.1497737204712,1.2386245650460828,-0.13017433356574815,1.0
2011-08-18 05:20:41-03:00,0.14120124457940553,-1.9123424066627002,16.409195170978194,287.9667907622001,1.1981244211958408,-0.2608128786330517,0.0
2011-08-18 05:20:42-03:00,0.2738180837934836,-1.8570087138310327,9.986582233909118,114.37108489508114,1.323382088021994,0.11428198574377779,0.0
2011-08-18 05:20:43-03:00,0.29876512227595314,-1.832351175379252,9.790121106006614,107.47780505092842,1.1391497061910973,-0.41106454529585834,0.0
2011-08-18 05:20:44-03:00,0.4631367341632189,-1.7235249239233714,13.40391573672359,215.0088894403106,1.1194542363223248,-0.39771314452009143,0.0
2011-08-18 05:20:45-03:00,0.19295140862943141,-1.902971279385532,12.250831452491239,164.14327369899252,0.6761534053206248,-1.3603176647308945,0.0
2011-08-18 05:20:46-03:00,0.1778839760118981,-1.9178712607102437,11.979426925405841,162.98480175223108,0.4102269296309355,-1.7001480770862625,0.0
2011-08-18 05:20:47-03:00,0.16951338232469515,-1.9182261023778246,14.042009254813749,227.1349130847407,0.7748802974040837,-1.2344232313431673,0.0
2011-08-18 05:20:48-03:00,0.8908803509112788,-1.1013660900149993,9.545157768343259,95.29656071305828,1.3341566337056692,0.001077740505523117,0.0
2011-08-18 05:20:49-03:00,0.2823624308005726,-1.856351161618432,8.775532323733987,80.79845295883469,1.1891235241869598,-0.304934012963725,0.0
2011-08-18 05:20:50-03:00,0.6473299695833505,-1.5033691344704072,12.56103609368655,183.06110668461983,1.3020755609545043,-0.01622064254556088,0.0
2011-08-18 05:20:51-03:00,0.6761431453621183,-1.471384896260177,18.183187701119305,380.7146516953101,1.3518371198489219,0.19480737985046126,0.0
2011-08-18 05:20:52-03:00,0.5958445499925934,-1.5734496254439696,16.744436989195698,335.58769955585734,1.8332336985732263,1.7556374115841562,0.0
2011-08-18 05:20:53-03:00,0.45300250593117447,-1.6953219350021753,11.354570682281835,144.6974479328552,1.0501894130666212,-0.6260398828619054,0.0
2011-08-18 05:20:54-03:00,0.7511201045349597,-1.3594782819236961,16.26022953564134,292.5922212439444,1.5348543059644733,0.7200793288326905,0.0
2011-08-18 05:20:55-03:00,0.834498611457546,-1.2370881602892891,16.10991568702949,288.3684640084469,1.6488816883119928,1.062089393089579,0.0
2011-08-18 05:20:56-03:00,0.457257431582503,-1.7230783193890364,10.50522814287473,126.15065592555982,1.139603029708731,-0.4288710368182618,0.0
2011-08-18 05:20:57-03:00,0.1919888217112131,-1.90553694839166,15.421849709028074,261.6950276260111,1.1703529872193321,-0.38850785337659843,0.0
2011-08-18 05:20:58-03:00,0.8062721957914388,-1.2814613981841572,14.951803774137451,248.98400564483055,1.576698976687235,0.780101818467879,0.0
2011-08-18 05:20:59-03:00,0.16231363277284447,-1.905773131605757,11.161180113845504,138.4260602246309,1.4138015457863327,0.3498214286465804,0.0
2011-08-18 05:21:00-03:00,-0.003063956926004694,-1.949566356157805,18.930435949367457,409.51236957817804,1.1327197241377844,-0.3393223166314594,0.0
2011-08-18 05:21:01-03:00,0.17660775436783027,-1.9174169669070344,16.260826558800115,292.26811889587213,1.5298295183048063,0.7203863931062298,0.0
2011-08-18 05:21:02-03:00,0.1592969383996317,-1.9228725271402312,13.999452854973413,204.1277358857696,1.5011509416534619,0.6897475256849472,0.0
2011-08-18 05:21:03-03:00,0.22141694978813678,-1.8943689295123358,13.543350385346798,229.7643312603674,1.3789031083116217,0.24421717694142808,0.0
2011-08-18 05:21:04-03:00,0.19609881651375352,-1.9155280786467126,11.59800919044964,147.71834800353943,1.2792839381897267,-0.08656293321191288,0.0
2011-08-18 05:21:05-03:00,0.1441450471979573,-1.9251510198246868,12.897166952714299,181.13420923213462,1.1205670453570329,-0.5075033407204241,0.0
2011-08-18 05:21:06-03:00,0.08002089374578548,-1.9411209584577869,11.183226969220302,134.8606089732805,1.3910260809115853,0.3225952514114647,0.0
2011-08-18 05:21:07-03:00,0.23190202186209613,-1.8975339380151972,12.730610331866325,196.74703940836167,1.3301396210171494,0.10857153571943723,0.0
2011-08-18 05:21:08-03:00,0.3660113699960052,-1.8045556591669492,12.135656739611377,172.99329239230167,1.2179720481837042,-0.23916603273134296,0.0
2011-08-18 05:21:09-03:00,0.24626014939827498,-1.853760286681365,17.15276792047701,345.4687050345768,1.0861580281659595,-0.5884614574067331,0.0
2011-08-18 05:21:10-03:00,0.31431369708377477,-1.8352691473619083,13.235035448087752,203.37772347915714,1.3801038651291875,0.2949001024514253,0.0
2011-08-18 05:21:11-03:00,0.10798319490846466,-1.9293461776559646,13.47165588920581,203.25133584508367,1.2412559171968347,-0.12060176140982914,0.0
2011-08-18 05:21:12-03:00,0.23099270466566582,-1.8834640901951594,12.705842001031705,188.68932180854566,1.4835536249937176,0.5846371596764661,0.0
2011-08-18 05:21:13-03:00,0.1802789274182217,-1.9015556045061541,15.155071159200075,281.1124274245925,1.5462092270249683,0.7555933375974111,0.0
2011-08-18 05:21:14-03:00,0.33584501078429047,-1.8285939022594297,8.619321639006923,76.4160108607873,1.5477894476154126,0.7964409823221859,0.0
2011-08-18 05:21:15-03:00,0.20444092744638384,-1.890153088838819,17.683237516775336,362.8994519041745,2.2397340142340316,3.5022867542043885,0.0
2011-08-18 05:21:16-03:00,0.27090703814643036,-1.8701015917935724,15.782163205854005,306.06325153098146,1.4614862939473845,0.5493862237953935,0.0
2011-08-18 05:21:17-03:00,0.3418081626951444,-1.7788639852823895,16.799924566972923,319.9953295738573,1.8595638025275272,2.0364104457910743,0.0
2011-08-18 05:21:18-03:00,0.1734429435974028,-1.9047082439526413,11.320652314270081,158.8250240036433,1.4769271075210766,0.5897568197917491,0.0
2011-08-18 05:21:19-03:00,0.3596610137917565,-1.7700571874394473,11.702176883707,180.32604268152787,0.8989211002776221,-0.9526747359153469,0.0
2011-08-18 05:21:20-03:00,0.4334085136134691,-1.741707093177991,11.84357414784579,157.33031821596515,0.9056442535479654,-0.9720926939392256,0.0
2011-08-18 05:21:21-03:00,0.42434688052354275,-1.7509030070830227,17.499416641806818,379.9163003637297,1.2742416491647366,-0.06710001701051249,0.0
2011-08-18 05:21:22-03:00,0.20199490603287246,-1.8919657297020507,14.782297716377737,240.55081764466627,0.9445539058056639,-0.8567251324129024,0.0
2011-08-18 05:21:23-03:00,0.5891646931925802,-1.5692863276503535,13.904656985852196,223.53798849933096,1.3436937057963037,0.11944404408763454,0.0
2011-08-18 05:21:24-03:00,0.3485005679897355,-1.7719252974519883,16.71225354236108,323.2868941520182,1.508599589225416,0.5497620282009161,0.0
2011-08-18 05:21:25-03:00,0.21671978172138,-1.8510236653337413,14.510233300546172,233.13988031376834,1.190587344692234,-0.44251519982289533,0.0
2011-08-18 05:21:26-03:00,0.2768846614637564,-1.8001919988605648,18.888370687980906,423.35444174229156,1.3630972276244018,0.0046876651845924044,0.0
2011-08-18 05:21:27-03:00,0.47849565236137487,-1.691015382490987,14.145576526565154,229.95495535309226,1.262513401007992,-0.2536596998879119,0.0
2011-08-18 05:21:28-03:00,0.46034002455081413,-1.710603912229081,14.24819741883098,242.4238362492796,1.085904913374082,-0.7117476379095322,0.0
2011-08-18 05:21:29-03:00,0.3820472807396244,-1.7868773209259623,13.030280957102038,184.0604995723352,1.1106830187049475,-0.6529939712336219,0.0
2011-08-18 05:21:30-03:00,0.35546331713309615,-1.806808023387956,17.606978691821826,340.9133828886589,1.3190671652532182,-0.11886963206194867,0.0
2011-08-18 05:21:31-03:00,0.3453900546451472,-1.8004954759871028,15.283408029459407,246.4635254662809,1.2930438098915384,-0.16119319356571804,0.0
2011-08-18 05:21:32-03:00,0.3993438168713501,-1.7630840122746663,17.93284870880876,338.96850960834985,1.6052187209259374,0.7382819765678357,0.0
2011-08-18 05:21:33-03:00,-0.1359788803749622,-1.9511644950457683,19.062184251243064,402.1751362921294,0.7721987848653027,-1.1999009449149938,0.0
2011-08-18 05:21:34-03:00,-0.26125270575799747,-1.9084852621129589,22.152813235734687,551.490545853696,0.8295426292056318,-1.1027287448124563,0.0
2011-08-18 05:21:35-03:00,-0.1395100654376826,-1.920978303912133,23.67437732939913,690.9826274474257,1.6164193512790008,0.70304332627637,0.0
2011-08-18 05:21:36-03:00,-0.30266621330772114,-1.8651961639083972,21.142669763386817,551.8273949377225,1.4054594829527869,0.06080544532401655,0.0
2011-08-18 05:21:37-03:00,-0.0957124845718499,-1.9462018426022842,21.862998943029076,546.8029152680305,1.2341955170219017,-0.4023001616058193,0.0
2011-08-18 05:21:38-03:00,0.7394095536532649,-1.3549112338132796,10.319435583386333,127.75137395232966,1.0111317499175085,-0.8524468071023916,0.0
2011-08-18 05:21:39-03:00,0.25127741139228765,-1.8436073257506334,14.301386781955603,230.83017690470842,0.9692952606943565,-0.8314427777218674,0.0
2011-08-18 05:21:40-03:00,0.2702313273937175,-1.8390129035629195,13.48802266945325,215.08867106440232,0.9879269236823949,-0.8727836634385464,0.0
2011-08-18 05:21:41-03:00,0.20583807527282927,-1.8998382405872323,16.920713687945558,310.4797949721813,1.1051859349946818,-0.6315735951819805,0.0
2011-08-18 05:21:42-03:00,0.2392789380907467,-1.8869835973788316,11.021931395353079,127.28216284303596,0.9794039139879761,-0.8828974213684173,0.0
2011-08-18 05:21:43-03:00,0.23819580541965218,-1.8895200790657987,13.62970878724754,217.25329270520766,1.0863861388304867,-0.6675788177935704,0.0
2011-08-18 05:21:44-03:00,0.25523191623758434,-1.8723989580811329,14.851887349121691,257.2361808927639,0.9674543515991731,-0.8981896936894769,0.0
2011-08-18 05:21:45-03:00,0.30005918285989297,-1.851654624666759,12.440424024124699,178.9354917164136,0.8360329376405059,-1.1432166178427354,0.0
2011-08-18 05:21:46-03:00,0.3995295377312831,-1.772673433208698,10.639415997165722,124.85957640591283,0.8637230276745715,-1.121114609446995,0.0
2011-08-18 05:21:47-03:00,0.18686010269992973,-1.9117088091368908,14.990284427693656,276.61531435959387,1.212140513058479,-0.21227973090994867,0.0
2011-08-18 05:21:48-03:00,0.1452070184133954,-1.8442022932985154,13.98499128455579,219.85656350422906,0.557374506001075,-1.4812059058056322,0.0
2011-08-18 05:21:49-03:00,0.3562958476820623,-1.821866253316062,11.600126223328278,184.4742900412746,0.7890817409284543,-1.122472492054281,0.0
2011-08-18 05:21:50-03:00,0.2725252057300073,-1.8446376170974232,13.73016138256297,206.97832528729322,1.0294387494908008,-0.5927295040935063,0.0
2011-08-18 05:21:51-03:00,0.158932400044956,-1.8952684953817083,12.712701446495116,193.28785714879055,0.8482422609764926,-1.0072416384162228,0.0
2011-08-18 05:21:52-03:00,0.04840261970389111,-1.9294816193703235,17.148124360370264,338.0817137481733,0.9279571419392971,-0.8720377863564597,0.0
2011-08-18 05:21:53-03:00,0.2177379737252881,-1.8923216501083988,21.943805898654638,536.4633622182683,1.5464897770321826,0.8625636813822597,0.0
2011-08-18 05:21:54-03:00,0.3222471327523993,-1.8385363480323247,8.34425777472854,82.1037768258531,1.1133621434198346,-0.4505383560209908,0.0
2011-08-18 05:21:55-03:00,0.1939279281811736,-1.9013626388996716,11.456228005972255,159.33231706308678,1.0183837908621987,-0.6343911937577995,0.0
2011-08-18 05:21:56-03:00,0.09257232730433738,-1.9481937996569854,12.83942670818574,189.85000778093152,0.9428341315775176,-0.8311048182749086,0.0
2011-08-18 05:21:57-03:00,0.010671568775965283,-1.9559059870217512,17.612902340037195,364.58460952317535,1.8165921188705694,1.6803143840180228,0.0
2011-08-18 05:21:58-03:00,-0.21436734804073052,-1.9056983326221086,20.20863813576039,471.36278675025187,2.921410606208252,7.227325828360383,0.0
2011-08-18 05:21:59-03:00,0.18050511856922255,-1.9155421886758515,8.29122145714174,83.24834003240294,0.833951272493621,-1.0371525487017161,0.0
2011-08-18 05:22:00-03:00,0.0022833497729981807,-1.9509249722406747,16.406580081036793,316.7394872632231,1.1320109644448688,-0.3462564512381392,0.0
2011-08-18 05:22:01-03:00,0.02871244327682491,-1.9252100685136155,15.6776074744965,293.00951509495815,1.0891894868983136,-0.518817731742669,0.0
2011-08-18 05:22:02-03:00,-0.029162065958745858,-1.9208367542897662,15.90690480478999,275.0551253390471,1.0928678964370047,-0.646939855353907,0.0
2011-08-18 05:22:03-03:00,0.1301882895161561,-1.918322273906941,12.504321043750911,184.53362731527474,1.0652538977964596,-0.7185993770243142,0.0
2011-08-18 05:22:04-03:00,-0.11714926090140552,-1.870834252856635,15.489806544766177,288.50901113607995,1.089640056261786,-0.6862825648892765,0.0
2011-08-18 05:22:05-03:00,-0.02045057986386338,-1.9048753640087108,15.525403905365561,273.95261566516234,1.1938013014988202,-0.418165700871187,0.0
2011-08-18 05:22:06-03:00,0.4299318866380247,-1.7576573043996893,12.35652828127065,173.15523502655518,1.047290324314819,-0.6421945973806134,0.0
2011-08-18 05:22:07-03:00,0.14794180503575635,-1.9222530078905848,12.818211180508861,194.33720698670186,1.688425005606215,1.144490426283724,0.0
2011-08-18 05:22:08-03:00,0.11404994049257303,-1.9260669391266305,12.119294463755617,168.55463035168424,1.393437145191546,0.15795397628779062,0.0
2011-08-18 05:22:09-03:00,-0.2485254373758586,-1.8986256320707364,16.697928211086726,329.73995161795955,1.5592468860172186,0.8637257107083074,0.0
2011-08-18 05:22:10-03:00,0.058990695487835,-1.9411379593225633,10.5238587031146,125.25842259738192,0.8132895487619362,-1.2244870609587142,0.0
2011-08-18 05:22:11-03:00,0.13791815111208466,-1.7905206412258186,10.52015135865653,125.12516157645734,1.2850668454889294,-0.1877171211385984,0.0
2011-08-18 05:22:12-03:00,0.2025454266071769,-1.8282698270794233,11.860512910653128,164.33676261676212,1.0900119066009109,-0.6730068629923758,0.0
2011-08-18 05:22:13-03:00,0.27485943501793125,-1.84648788978945,9.65519570920336,99.18258883205257,1.0760803187119423,-0.6669434412912327,0.0
2011-08-18 05:22:14-03:00,0.26705353514157176,-1.8068810345544992,12.275191033575458,168.05070947625177,1.6145888399252328,0.8407486196091019,0.0
2011-08-18 05:22:15-03:00,0.4957927631972092,-1.6550393564078927,14.550224988139089,255.1238570525324,1.2900685728775638,-0.16370277991306015,0.0
2011-08-18 05:22:16-03:00,-0.08948800243546366,-1.929098691098486,14.69639303494226,262.68272332359396,1.2093975162432846,-0.3413763711290483,0.0
2011-08-18 05:22:17-03:00,0.22932170250431094,-1.8654906595469483,13.002514493128244,211.4639885839354,1.6205690059367828,0.9880327194566836,0.0
2011-08-18 05:22:18-03:00,-0.15739087660327353,-1.9195510585829163,12.929366859337286,197.91178364819777,1.7410051989999926,1.2759046888341024,0.0
2011-08-18 05:22:19-03:00,-0.1930822763018836,-1.9100083340835634,18.730804158285068,385.52074513787994,2.3109934267372445,3.636910510714479,0.0
